report_date,Interest_O_N,Interest_1_W,Interest_2_W,Interest_1_M,Interest_3_M,Interest_6_M,Interest_9_M,Interest_1_Y,mfd_daily_yield,mfd_7daily_yield,user_id,tBalance,yBalance,total_purchase_amt,direct_purchase_amt,purchase_bal_amt,purchase_bank_amt,total_redeem_amt,consume_amt,transfer_amt,tftobal_amt,tftocard_amt,share_amt,category1,category2,category3,category4
2014-07-10,38880.60000000029,43723.00200000448,47940.958000009115,48948.318999990974,55891.45159998444,57731.80000001142,58448.14560000735,58910.0,13319.550999997953,49225.195999998716,165038723,20476458255,20519371574,283095921,280808940,76920429,203888511,326009240,71503879,254505361,49578125,204927236,2286981,24571089.0,24395618.0,8000000.0,14537172.0
2014-07-11,38776.14000000505,43946.29200000204,49022.01199998829,49140.05200000415,55978.10919999607,57839.60000001145,58566.72640000872,59020.0,13220.480000002899,49305.308000010984,165384150,20445078528,20476458255,208671021,206409952,49110187,157299765,240050748,37145193,202905555,50829376,152076179,2261069,14775279.0,8653271.0,0.0,13716643.0
2014-07-14,38741.00999999854,44079.05700000709,51166.69799999412,51333.326000002104,56488.08219998504,58320.990199991895,59055.34359998751,59510.0,13430.216799996879,49655.14399998987,166997137,20423985523,20453941278,254797524,252543988,88262667,164281321,284753279,52533556,232219723,23824522,208395201,2253536,22728966.0,16719105.0,1490000.0,11595485.0
2014-07-15,38297.4180000068,43391.04600000596,49746.18000000311,52566.717000009776,56511.898500012045,58316.090099991896,59050.38179998751,59505.0,13496.924099997917,49758.08099998976,166805061,20497073353,20423985523,334810012,332554408,116023440,216530968,261722182,59644641,202077541,27658319,174419222,2255604,28312129.0,14456627.0,810000.0,16065885.0
2014-07-16,38693.63520000354,43493.40000000966,52323.156000012095,53526.67199998712,56585.50919998291,58388.400000011614,59112.89280000745,59580.0,13556.833199997955,49951.87200000594,167153051,20657187545,20497073353,394890140,392596651,170324655,222271996,234775948,59605459,175170489,31190665,143979824,2293489,24049651.0,15112325.0,500000.0,19943483.0
2014-07-17,38682.047500006156,43382.515000006584,52426.000000010965,54666.02000001455,56534.29200000434,58383.50000001161,59117.464000008986,59575.0,13264.969500003925,49840.44499999412,167041147,20611919440,20657187545,253011280,250755039,73862280,176892759,298279385,104717040,193562345,32255120,161307225,2256241,20409316.0,22169561.0,49800000.0,12338163.0
2014-07-18,38693.38000000142,43534.524000000994,59476.911999989985,56400.52000001336,56599.650800014904,58427.600000011626,59162.11840000901,59620.0,13372.765999997746,49890.01600000774,167168224,20612207748,20611919440,208959595,206677714,62723841,143953873,208671287,60675775,147995512,20805733,127189779,2281881,30533659.0,19912408.0,202000.0,10027708.0
2014-07-21,39772.86599999374,44279.97800000693,59827.117000015656,60294.60999999077,56898.692900015114,58736.30000001172,59463.91090001554,59935.0,13698.743599997048,50249.504000006134,168226371,20612945071,20669047956,378088594,375786236,188430013,187356223,434191479,54882116,379309363,39353239,339956124,2302358,26869340.0,13077930.0,10000.0,14924846.0
2014-07-22,39101.05999999843,46252.96000000085,62011.179999996144,61482.29999999308,57052.93000000849,58898.000000011765,59625.21000000802,60100.0,13421.531999997891,50267.64000000672,168712880,20486985781,20612945071,243084133,240854173,90700778,150153395,369043423,98632913,270410510,31942129,238468381,2229960,30137941.0,13547269.0,41501000.0,13446703.0
2014-07-23,39596.01499998803,50495.43399999286,61887.55000001204,63341.607000006545,57110.792500007985,58883.30000001176,59609.12680001894,60085.0,13538.352199996802,50182.991999995065,168691798,20444094598,20486985781,265461894,263182434,114917590,148264844,308353077,56660566,251692511,45278350,206414161,2279460,31464788.0,10539421.0,1540000.0,13116357.0
2014-07-24,39855.389999996085,49335.030000005514,63434.1900000083,63494.33999998648,57100.3950000085,58947.00000001178,59673.612000018984,60150.0,13491.64499999767,50297.429999989356,168855685,20373516647,20444094598,277044480,274781793,106071922,168709871,347622431,70641581,276980850,42338290,234642560,2262687,28540166.0,17667384.0,12800000.0,11634031.0
2014-07-25,40206.13200000435,49008.728999986946,57895.38900001794,59444.549999987714,57000.71850000848,58844.10000001175,59568.242699990675,60045.0,13502.91960000197,50221.638000006715,168573220,20292282944,20373516647,181641088,179379699,63336575,116043124,262874791,70693254,192181537,35509270,156672267,2261389,22920147.0,16751760.0,16901000.0,14120347.0
2014-07-28,39922.23199999314,48489.07899999364,55920.123999987896,53141.034000007494,57351.95950000856,59206.70000001186,59934.096600011435,60415.0,13624.790799998003,50555.27200000791,169485674,20148469102,20122693255,371762756,369535407,214062345,155473062,345986909,51656382,294330527,30372288,263958239,2227349,25389413.0,11015923.0,2200000.0,13051046.0
2014-07-29,39240.871899996804,47169.210999992676,55535.79999998853,49994.29300001099,57213.947000010965,59157.70000001184,59883.28729998271,60365.0,13468.638799996637,50501.35899999369,169232315,20073082045,20148469102,228093046,225904582,85325202,140579380,303480103,41066657,262413446,23956498,238456948,2188464,12428323.0,12717118.0,3000000.0,12921216.0
2014-07-30,39291.66779999881,47316.34599999302,54702.72500001139,50096.81600000247,57200.312399991424,59236.100000011866,59949.351000011506,60445.0,13493.741800003125,50507.84199999868,169619885,20032881601,20073082045,209917272,207702516,64808558,142893958,250117716,53868111,196249605,25897612,170351993,2214756,19730768.0,8862240.0,12100000.0,13175103.0
2014-07-31,38771.604000003,48161.98000000926,48149.87899999377,50824.19999999149,57134.871499996145,59294.90000001188,60006.43880000378,60505.0,13499.875599996614,50509.57399999409,169776057,19947416138,20032881601,191728916,189518581,56346135,133172446,277194379,53122061,224072318,33843617,190228701,2210335,15792314.0,13775873.0,7400000.0,16153874.0
2014-08-01,38706.75600000574,47317.67699999265,49013.21699998977,50987.309999991194,57102.15389999305,59343.9000000119,60019.693800016976,60555.0,13531.62029999873,50514.9810000036,170153578,20069760015,19947416138,374884735,372678958,135715324,236963634,252540858,84227601,168313257,31013339,137299918,2205777,32731901.0,29456809.0,5100000.0,16938891.0
2014-08-04,38683.574000006294,46707.193999992036,49673.5020000084,49904.48500001033,57236.371700016934,59569.300000011965,60239.15069999195,60785.0,13920.980699997954,50767.63199999499,170914439,20141035460,20133302100,330640884,328404472,120904646,207499826,322907524,78477516,244430008,43969481,200460527,2236412,31529783.0,12074693.0,16500000.0,18373040.0
2014-08-05,38287.22999999834,45506.41199999577,48671.6519999955,49377.74399998974,57277.45259998749,59640.42599999036,60313.64819999005,60870.0,13638.532200001046,50862.97199999867,171133051,20314109791,20141035460,394780870,392589715,164705556,227884159,221706539,74040082,147666457,35974791,111691666,2191155,26591098.0,14768284.0,16410000.0,16270700.0
2014-08-06,37188.63899999548,43380.65100000707,48511.00109998826,50023.655999993665,57266.359799991515,59663.93609999301,60341.64449999247,60945.0,13605.361800003164,50925.64199999867,171317963,20320584213,20314109791,288821016,286598298,127641624,158956674,282346594,56127546,226219048,26815416,199403632,2222718,21291913.0,19643544.0,1700000.0,13492089.0
2014-08-07,37100.16000000821,42848.24399999092,48535.307999992925,50780.84400000069,57286.79640000626,59678.78039998528,60398.81639999372,61020.0,13651.394399997818,51012.720000003195,171575383,20314571173,20320584213,247646474,245405658,61837508,183568150,253659514,60050774,193608740,41675089,151933651,2240816,15410546.0,28941346.0,4300000.0,11398882.0
2014-08-08,36597.19499999769,42158.11499999996,45036.13499999338,50011.69500000591,57220.15950000245,59648.18399998423,60322.56749998402,60975.0,13898.641499997844,51121.4400000067,171225200,20236826133,20314571173,233903717,231616935,54035416,177581519,311648757,67603275,244045482,43071065,200974417,2286782,19163226.0,18669835.0,14800000.0,14970214.0
2014-08-11,36246.030000011364,41949.71999998727,44353.85600001389,51100.155999991744,57547.16559998534,59997.9124000049,60676.22220000476,61330.0,13780.85099999758,51259.61399998495,172328996,20216049969,20303102834,331550471,329331370,102021228,227310142,418603336,60850688,357752648,40952695,316799953,2219101,17201769.0,23642952.0,2600000.0,17405967.0
2014-08-12,35887.212000001564,41720.72999999459,44132.90200000498,51123.278000005965,57725.98349998689,60186.1527999823,60866.72989998189,61535.0,13717.382200003372,51394.03199999491,172887291,20164788784,20216049969,258493673,256311879,101592768,154719111,309754858,48112423,261642435,46559208,215083227,2181794,15814510.0,14362076.0,1811000.0,16124837.0
2014-08-13,35612.087999998,41375.0400000054,44071.805999999575,51965.080000008704,57730.49479998567,60179.74939999902,60882.8787999946,61570.0,13715.333199996427,51410.95000000897,173163266,20122319886,20164788784,261506619,259291103,99082207,160208896,303975517,55277175,248698342,22934891,225763451,2215516,25161278.0,14424643.0,3000000.0,12691254.0
2014-08-14,35525.287999995606,41245.253000001016,44258.99800000195,52070.13300000204,57610.50340001471,60091.615099995135,60755.86910001605,61505.0,13982.546699995593,51479.68499999407,173037863,20168083115,20122319886,257702660,255446130,113303891,142142239,211939431,38957777,172981654,45402310,127579344,2256530,16476951.0,10331366.0,0.0,12149460.0
2014-08-15,35580.923999996325,41209.33599999932,43216.84399998627,51406.98399999389,57652.427600013514,60156.27040001274,60825.02919998992,61580.0,13706.476400000918,51357.71999998562,173206899,20176118728,20168083115,244551620,242336052,83330178,159005874,236516007,47779700,188736307,38085265,150651042,2215568,10680763.0,18761561.0,0.0,18337376.0
2014-08-18,35442.05800000201,40625.676000002866,43527.50999999966,53448.30999999317,58042.88050000795,60529.28100001027,61238.618199984165,62005.0,13792.392199996386,51575.75899999609,174466399,20221708442,20182378312,298499146,296308680,84557465,211751215,259169016,55584679,203584337,52598310,150986027,2190466,14850247.0,15566826.0,0.0,25167606.0
2014-08-19,35185.18499999178,40174.40700000535,43153.04699999353,54149.19299999153,58072.31010000979,60566.921100007814,61288.00019998413,62055.0,13925.141999997732,51666.99300000443,174540710,20233180538,20221708442,266401973,264196458,108645683,155550775,254929877,74648794,180281083,33028860,147252223,2205515,29600198.0,11467928.0,2040000.0,31540668.0
2014-08-20,35231.18799999259,40367.25599999213,43053.431999995824,53300.6960000007,58205.45439998904,60687.679999987246,61421.40399998691,62180.0,13978.063999997876,51845.68400001393,174878328,20339106448,20233180538,308378692,306133606,134420983,171712623,202452782,73775504,128677278,28451096,100226182,2245086,24165679.0,17235710.0,1650000.0,30724115.0
2014-08-21,35417.72800000824,41188.03200000314,49495.28000001033,52703.76799999212,58183.06959999252,60687.679999987246,61433.84000000972,62180.0,13888.524799997738,51708.888000011066,174779374,20370906609,20339106448,251763517,249525712,85818188,163707524,219963356,70493107,149470249,18207816,131262433,2237805,28669192.0,10979534.0,420000.0,30424381.0
2014-08-22,35383.97800000692,41930.57399999187,49062.1320000057,52321.73940000492,58202.474399983446,60736.47999998722,61480.750800001275,62230.0,13740.383999997493,51688.23799998728,175055272,20437873459,20370906609,246316056,244094164,97266695,146827469,179349206,74322748,105026458,13620285,91406173,2221892,31216803.0,10023388.0,210000.0,32872557.0
2014-08-25,35535.22800000375,42064.4039999978,48606.08799998972,52521.0920000052,58484.90639998954,61039.03999998706,61782.01520001397,62540.0,13911.39759999634,51770.612000008594,175658768,20316184100,20319023288,309574223,307361141,92282025,215079116,312413411,96656751,215756660,27159616,188597044,2213082,35518047.0,11637924.0,1500000.0,48000780.0
2014-08-26,35335.49100000016,41531.40599999337,48515.89199998765,52571.39999999028,58448.13150001965,60995.34099999528,61787.66710001032,62585.0,13875.094500002175,51707.72700000952,175975656,20337650626,20316184100,306945089,304747497,124460527,180286970,285478563,88192408,197286155,14814754,182471401,2197592,24879168.0,16497042.0,0.0,46816198.0
2014-08-27,35839.74700000346,41952.92299999798,49892.535599997136,52337.80599999863,58476.0359999925,61042.818300007886,61839.53550001897,62635.0,13878.66330000433,51648.82099999535,175954982,20171681280,20337650626,302194801,299973007,102372488,197600519,468164147,107408171,360755976,20966937,339789039,2221794,34053795.0,19426628.0,6000000.0,47927748.0
2014-08-28,36113.93199999817,44426.66600000426,50855.850000008846,51898.08100001336,58627.37729998581,61186.49389999871,61997.67609999056,62785.0,13866.695100004274,51684.61200001542,176340561,20118870170,20171681280,245082751,242887647,56734596,186153051,297893861,98896299,198997562,15732174,183265388,2195104,25606866.0,25743565.0,4000000.0,43545868.0
2014-08-29,36629.16799999982,46252.51199998973,52890.604000005245,51819.9440000108,58771.67639999957,61375.26960001093,62178.894399988334,62980.0,14068.472400004623,51933.30799999532,177016484,20112668503,20118870170,267554713,265335172,87236719,178098453,273756380,103967802,169788578,27979322,141809256,2219541,31191914.0,30028785.0,40000.0,42707103.0
